2026-09-18 13:48:21,471 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from l2-4
2026-09-18 13:48:21,471 INFO  ExportHelperExtension.cs: 1136 - Found 27 in l2-4
2026-09-18 13:48:21,472 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in l2-4
2026-09-18 13:48:21,472 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel-2
2026-09-18 13:48:21,473 INFO  ExportHelperExtension.cs: 1136 - Found 25 in wheel-2
2026-09-18 13:48:21,473 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel-2
2026-09-18 13:48:21,473 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from l2-2
2026-09-18 13:48:21,474 INFO  ExportHelperExtension.cs: 1136 - Found 27 in l2-2
2026-09-18 13:48:21,474 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in l2-2
2026-09-18 13:48:21,475 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base-1
2026-09-18 13:48:21,475 INFO  ExportHelperExtension.cs: 1136 - Found 29 in base-1
2026-09-18 13:48:21,476 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base-1
2026-09-18 13:48:21,476 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel-1
2026-09-18 13:48:21,476 INFO  ExportHelperExtension.cs: 1136 - Found 25 in wheel-1
2026-09-18 13:48:21,478 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel-1
2026-09-18 13:48:21,478 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from l2-1
2026-09-18 13:48:21,478 INFO  ExportHelperExtension.cs: 1136 - Found 27 in l2-1
2026-09-18 13:48:21,479 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in l2-1
2026-09-18 13:48:21,479 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1
2026-09-18 13:48:21,479 INFO  ExportHelperExtension.cs: 1136 - Found 55 in Assem1
2026-09-18 13:48:21,481 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [RefAxis] in Assem1
2026-09-18 13:48:21,481 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-09-18 13:48:21,482 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2026-09-18 13:48:21,482 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from l2-3
2026-09-18 13:48:21,482 INFO  ExportHelperExtension.cs: 1136 - Found 27 in l2-3
2026-09-18 13:48:21,482 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in l2-3
2026-09-18 13:48:21,482 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from l2-4
2026-09-18 13:48:21,484 INFO  ExportHelperExtension.cs: 1136 - Found 27 in l2-4
2026-09-18 13:48:21,484 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in l2-4
2026-09-18 13:48:21,484 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel-2
2026-09-18 13:48:21,484 INFO  ExportHelperExtension.cs: 1136 - Found 25 in wheel-2
2026-09-18 13:48:21,484 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel-2
2026-09-18 13:48:21,486 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from l2-2
2026-09-18 13:48:21,486 INFO  ExportHelperExtension.cs: 1136 - Found 27 in l2-2
2026-09-18 13:48:21,486 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in l2-2
2026-09-18 13:48:21,487 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base-1
2026-09-18 13:48:21,487 INFO  ExportHelperExtension.cs: 1136 - Found 29 in base-1
2026-09-18 13:48:21,488 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base-1
2026-09-18 13:48:21,488 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel-1
2026-09-18 13:48:21,489 INFO  ExportHelperExtension.cs: 1136 - Found 25 in wheel-1
2026-09-18 13:48:21,489 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel-1
2026-09-18 13:48:21,490 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from l2-1
2026-09-18 13:48:21,490 INFO  ExportHelperExtension.cs: 1136 - Found 27 in l2-1
2026-09-18 13:48:21,491 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in l2-1
2026-09-18 13:48:21,709 INFO  SwAddin.cs: 339 - Loading config tree
2026-09-18 13:48:21,710 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2026-09-18 13:48:21,712 INFO  SwAddin.cs: 344 - Showing property manager
2026-09-18 13:48:39,836 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
